"vehicle_type","motive_power","make","model","no_vehicles"
"Motorcycles","Petrol","KTM","FREERIDE",284
"Motorcycles","Petrol","KTM","IS DUKE",2534
"Motorcycles","Petrol","KTM","IS RC",497
"Motorcycles","Petrol","KTM","LC4",34
"Motorcycles","Petrol","KTM","LC8",275
"Motorcycles","Petrol","KTM","RALLY",10
"Motorcycles","Petrol","KTM","RC390",725
"Motorcycles","Petrol","KTM","SUPER DUKE",1424
"Motorcycles","Petrol","KTM","SXF",11
"Motorcycles","Petrol","KTM","UNKNOWN",11284
"Motorcycles","Petrol","KYMCO","AGILITY SERIES",1377
"Motorcycles","Petrol","KYMCO","AK SERIES",74
"Motorcycles","Petrol","KYMCO","CK125T-6",148
"Motorcycles","Petrol","KYMCO","CK50QT-5",553
"Motorcycles","Petrol","KYMCO","D1",57
"Motorcycles","Petrol","KYMCO","DT SERIES",133
"Motorcycles","Petrol","KYMCO","KG10AA",318
"Motorcycles","Petrol","KYMCO","LIKE SERIES",1126
"Motorcycles","Petrol","KYMCO","PEOPLE 150",348
"Motorcycles","Petrol","KYMCO","PEOPLE SERIES",80
"Motorcycles","Petrol","KYMCO","S1",21
"Motorcycles","Petrol","KYMCO","S6 SERIES",48
"Motorcycles","Petrol","KYMCO","S7 SERIES",54
"Motorcycles","Petrol","KYMCO","SC10AS",166
"Motorcycles","Petrol","KYMCO","SUPER8-50",46
"Motorcycles","Petrol","KYMCO","T7",29
"Motorcycles","Petrol","KYMCO","UNKNOWN",7839
"Motorcycles","Petrol","KYMCO","V2",16
"Motorcycles","Petrol","LAMBRETTA","GP150",10
"Motorcycles","Petrol","LAMBRETTA","GP200",23
"Motorcycles","Petrol","LAMBRETTA","GR150",10
"Motorcycles","Petrol","LAMBRETTA","LI125",21
"Motorcycles","Petrol","LAMBRETTA","LI150",42
"Motorcycles","Petrol","LAMBRETTA","SX200",10
"Motorcycles","Petrol","LAMBRETTA","TV175",14
"Motorcycles","Petrol","LAMBRETTA","UNKNOWN",509
"Motorcycles","Petrol","LAMBRETTA","V SERIES",50
"Motorcycles","Petrol","LAMBRETTA","V125",22
"Motorcycles","Petrol","LAMBRETTA","V200",188
"Motorcycles","Petrol","LAMBRETTA","V50",50
"Motorcycles","Petrol","LAMBRETTA","X300",54
"Motorcycles","Petrol","LARO-DADYW","DD250E-9B SERIES",14
"Motorcycles","Petrol","LARO-DADYW","UNKNOWN",71
"Motorcycles","Petrol","LAVERDA","UNKNOWN",158
"Motorcycles","Petrol","LEGEND","UNKNOWN",7
"Motorcycles","Petrol","LEVIS","UNKNOWN",0
"Motorcycles","Petrol","LIFAN","LF250",22
"Motorcycles","Petrol","LIFAN","UNKNOWN",10
"Motorcycles","Petrol","LIFENG","DD250E10",28
"Motorcycles","Petrol","LIFENG","UNKNOWN",24
"Motorcycles","Petrol","LIFENG  DADDYW","UNKNOWN",0
"Motorcycles","Petrol","LIFENG DADDYW","UNKNOWN",0
"Motorcycles","Petrol","LML","NV-150",13
"Motorcycles","Petrol","LML","STAR AUTOMATIC",21
"Motorcycles","Petrol","LML","UNKNOWN",70
"Motorcycles","Petrol","LONCIN","LX250-8",17
"Motorcycles","Petrol","LONCIN","UNKNOWN",27
"Motorcycles","Petrol","LONGJIA","ESTATE 50",28
"Motorcycles","Petrol","LONGJIA","LJ-T-V",20
"Motorcycles","Petrol","LONGJIA","LJ125T",32
"Motorcycles","Petrol","LONGJIA","LJ50QT",1177
"Motorcycles","Petrol","LONGJIA","LJ50QT-F",10
"Motorcycles","Petrol","LONGJIA","LJ50QT - M",13
"Motorcycles","Petrol","LONGJIA","TREVIS 125",12
"Motorcycles","Petrol","LONGJIA","UNKNOWN",877
"Motorcycles","Petrol","LONGJIA","ZOOT CITY",109
"Motorcycles","Petrol","LONGJIA","ZOOT METRO",197
"Motorcycles","Petrol","LONGJIA","ZOOT MILAN",117
"Motorcycles","Petrol","LONGJIA","ZOOT SUBURBAN",24
"Motorcycles","Petrol","MAGNI","UNKNOWN",3
"Motorcycles","Petrol","MAICO","UNKNOWN",11
"Motorcycles","Petrol","MALAGUTI","UNKNOWN",7
"Motorcycles","Petrol","MALVERN STAR","UNKNOWN",3
"Motorcycles","Petrol","MARSHIN","UNKNOWN",3
"Motorcycles","Petrol","MARTIN","UNKNOWN",3
"Motorcycles","Petrol","MARUSHO","UNKNOWN",0
"Motorcycles","Petrol","MATCHLESS","UNKNOWN",241
"Motorcycles","Petrol","MCLAREN","UNKNOWN",3
"Motorcycles","Petrol","MEGELLI","UNKNOWN",6
"Motorcycles","Petrol","MEIDUO","UNKNOWN",7
"Motorcycles","Petrol","MEITIAN","UNKNOWN",8
"Motorcycles","Petrol","MERCEDES-BENZ","500SL",0
"Motorcycles","Petrol","MERCURY","UNKNOWN",0
"Motorcycles","Petrol","MESSERSCHMITT","UNKNOWN",3
"Motorcycles","Petrol","MID WEST CHOPPER","UNKNOWN",3
"Motorcycles","Petrol","MOJO","UNKNOWN",0
"Motorcycles","Petrol","MONDIAL","UNKNOWN",11
"Motorcycles","Petrol","MONTESA","UNKNOWN",15
"Motorcycles","Petrol","MORGAN","UNKNOWN",3
"Motorcycles","Petrol","MORRIS","UNKNOWN",3
"Motorcycles","Petrol","MOTO GUZZI","AMBASSADOR",12
"Motorcycles","Petrol","MOTO GUZZI","AUDACE",13
"Motorcycles","Petrol","MOTO GUZZI","BELLAGIO",72
"Motorcycles","Petrol","MOTO GUZZI","BREVA",263
"Motorcycles","Petrol","MOTO GUZZI","CALIFORNIA",655
"Motorcycles","Petrol","MOTO GUZZI","DAYTONA",23
"Motorcycles","Petrol","MOTO GUZZI","FALCONE",14
"Motorcycles","Petrol","MOTO GUZZI","GRISO",225
"Motorcycles","Petrol","MOTO GUZZI","GRISO V1100",10
"Motorcycles","Petrol","MOTO GUZZI","LE MANS",167
"Motorcycles","Petrol","MOTO GUZZI","NEVADA",121
"Motorcycles","Petrol","MOTO GUZZI","NORGE",64
"Motorcycles","Petrol","MOTO GUZZI","NTX",11
"Motorcycles","Petrol","MOTO GUZZI","QUOTA",11
"Motorcycles","Petrol","MOTO GUZZI","SPORT",221
"Motorcycles","Petrol","MOTO GUZZI","STELVIO",114
"Motorcycles","Petrol","MOTO GUZZI","UNKNOWN",1198
"Motorcycles","Petrol","MOTO GUZZI","V10",15
"Motorcycles","Petrol","MOTO GUZZI","V100 MANDELLO",123
"Motorcycles","Petrol","MOTO GUZZI","V11",61
"Motorcycles","Petrol","MOTO GUZZI","V50",29
"Motorcycles","Petrol","MOTO GUZZI","V65",14
"Motorcycles","Petrol","MOTO GUZZI","V7",916
"Motorcycles","Petrol","MOTO GUZZI","V85",354
"Motorcycles","Petrol","MOTO GUZZI","V9",68
"Motorcycles","Petrol","MOTO MORINI","UNKNOWN",61
"Motorcycles","Petrol","MOTOBECANE","UNKNOWN",9
"Motorcycles","Petrol","MOTOBELLA","UNKNOWN",5
"Motorcycles","Petrol","MOTORR","UNKNOWN",5
"Motorcycles","Petrol","MOTOVERT","UNKNOWN",4
"Motorcycles","Petrol","MOTOX","UNKNOWN",0
"Motorcycles","Petrol","MUTT MOTORCYCLES","QM250-2X",32
"Motorcycles","Petrol","MUTT MOTORCYCLES","UNKNOWN",258
"Motorcycles","Petrol","MUZ","UNKNOWN",56
"Motorcycles","Petrol","MV AGUSTA","A",18
"Motorcycles","Petrol","MV AGUSTA","B1",65
"Motorcycles","Petrol","MV AGUSTA","B3",109
"Motorcycles","Petrol","MV AGUSTA","BRUTALE",393
"Motorcycles","Petrol","MV AGUSTA","D",22
"Motorcycles","Petrol","MV AGUSTA","DRAGSTER",110
"Motorcycles","Petrol","MV AGUSTA","F3",224
"Motorcycles","Petrol","MV AGUSTA","F4",491
"Motorcycles","Petrol","MV AGUSTA","H",17
"Motorcycles","Petrol","MV AGUSTA","RIVALE",15
"Motorcycles","Petrol","MV AGUSTA","SUPERVELOCE",24
"Motorcycles","Petrol","MV AGUSTA","TURISMO VELOCE",116
"Motorcycles","Petrol","MV AGUSTA","UNKNOWN",230
"Motorcycles","Petrol","MVZ","UNKNOWN",0
"Motorcycles","Petrol","NESS","UNKNOWN",3
"Motorcycles","Petrol","NEW HUDSON","UNKNOWN",0
"Motorcycles","Petrol","NIMBUS","UNKNOWN",3
"Motorcycles","Petrol","NIPPI","UNKNOWN",19
"Motorcycles","Petrol","NOBLE","UNKNOWN",3
"Motorcycles","Petrol","NORMAN","UNKNOWN",0
"Motorcycles","Petrol","NORTON","650SS",17
"Motorcycles","Petrol","NORTON","ATLAS",17
"Motorcycles","Petrol","NORTON","COMMANDO",532
"Motorcycles","Petrol","NORTON","DOMINATOR",39
"Motorcycles","Petrol","NORTON","ES2",50
"Motorcycles","Petrol","NORTON","UNKNOWN",642
"Motorcycles","Petrol","NSU","UNKNOWN",5
"Motorcycles","Petrol","ODES","UNKNOWN",4
"Motorcycles","Petrol","ORANGE COUNTY","UNKNOWN",5
"Motorcycles","Petrol","OSSA","UNKNOWN",0
"Motorcycles","Petrol","OZ-TRIKES","CHOPPER",421
"Motorcycles","Petrol","OZ-TRIKES","UNKNOWN",13
"Motorcycles","Petrol","OZBRO","UNKNOWN",3
"Motorcycles","Petrol","OZOOMA","UNKNOWN",0
"Motorcycles","Petrol","PAGSTA","DD250E",32
"Motorcycles","Petrol","PAGSTA","DD50E",34
"Motorcycles","Petrol","PAGSTA","DD50E-2",18
"Motorcycles","Petrol","PAGSTA","UNKNOWN",72
"Motorcycles","Petrol","PANTHER","UNKNOWN",107
"Motorcycles","Petrol","PAUGHCO","UNKNOWN",0
"Motorcycles","Petrol","PEUGEOT","BELVILLE",86
"Motorcycles","Petrol","PEUGEOT","DJANGO",925
"Motorcycles","Petrol","PEUGEOT","GEOPOLIS",33
"Motorcycles","Petrol","PEUGEOT","JETFORCE",11
"Motorcycles","Petrol","PEUGEOT","KISBEE 50",260
"Motorcycles","Petrol","PEUGEOT","LUDIX",23
"Motorcycles","Petrol","PEUGEOT","SPEEDFIGHT",74
"Motorcycles","Petrol","PEUGEOT","TWEET",126
"Motorcycles","Petrol","PEUGEOT","UNKNOWN",35
"Motorcycles","Petrol","PEUGEOT","VIVACITY",12
"Motorcycles","Petrol","PGO","PM",12
"Motorcycles","Petrol","PGO","UNKNOWN",334
"Motorcycles","Petrol","PHEONIX","UNKNOWN",0
"Motorcycles","Petrol","PIAGGIO","BEVERLY",490
"Motorcycles","Petrol","PIAGGIO","ET4",65
"Motorcycles","Petrol","PIAGGIO","FLY",3103
"Motorcycles","Petrol","PIAGGIO","LIBERTY",282
"Motorcycles","Petrol","PIAGGIO","MEDLEY",887
"Motorcycles","Petrol","PIAGGIO","MP3",304
"Motorcycles","Petrol","PIAGGIO","PSI M36",53
"Motorcycles","Petrol","PIAGGIO","PSI M52",22
"Motorcycles","Petrol","PIAGGIO","TYPHOON",946
"Motorcycles","Petrol","PIAGGIO","UNKNOWN",776
"Motorcycles","Petrol","PIAGGIO","X10",51
"Motorcycles","Petrol","PIAGGIO","X7",131
"Motorcycles","Petrol","PIAGGIO","X8",20
"Motorcycles","Petrol","PIAGGIO","X9",80
"Motorcycles","Petrol","PIAGGIO","XEV400",10
"Motorcycles","Petrol","PIAGGIO","XEVO",37
"Motorcycles","Petrol","PIAGGIO","YOURBAN",48
"Motorcycles","Petrol","PIAGGIO","ZIP100",138
"Motorcycles","Petrol","PIAGGIO","ZIP50",1112
"Motorcycles","Petrol","PIAGGIO VESPA","UNKNOWN",3
"Motorcycles","Petrol","PISTA","PISTA125",311
"Motorcycles","Petrol","PISTA","PISTA50",333
"Motorcycles","Petrol","PISTA","UNKNOWN",3
"Motorcycles","Petrol","PITPRO","UNKNOWN",4
"Motorcycles","Petrol","PRO-ONE","PRO-STREET SERIES",10
"Motorcycles","Petrol","PRO-ONE","UNKNOWN",44
"Motorcycles","Petrol","PUCH","UNKNOWN",14
"Motorcycles","Petrol","PUZEY","UNKNOWN",0
"Motorcycles","Petrol","QIANJIANG","PEJJ",12
"Motorcycles","Petrol","QIANJIANG","UNKNOWN",271
"Motorcycles","Petrol","QINGQI","UNKNOWN",14
"Motorcycles","Petrol","QINGQI","XF230",288
"Motorcycles","Petrol","QINQI","UNKNOWN",0
"Motorcycles","Petrol","QJ","UNKNOWN",0
"Motorcycles","Petrol","RABBIT","UNKNOWN",0
"Motorcycles","Petrol","RALEIGH","UNKNOWN",0
"Motorcycles","Petrol","RATO","UNKNOWN",3
"Motorcycles","Petrol","RC COMPONENT","UNKNOWN",3
"Motorcycles","Petrol","RED HORSE","UNKNOWN",0
"Motorcycles","Petrol","REGAL RAPTOR","UNKNOWN",3
"Motorcycles","Petrol","RELIANT","UNKNOWN",0
"Motorcycles","Petrol","REWACO","RF1-LT2",18
"Motorcycles","Petrol","REWACO","RF1 LT2",43
"Motorcycles","Petrol","REWACO","UNKNOWN",101
"Motorcycles","Petrol","RHON","LH250",65
"Motorcycles","Petrol","RICKMAN","UNKNOWN",10
"Motorcycles","Petrol","RIEJU","MR5E",112
"Motorcycles","Petrol","RIEJU","UNKNOWN",30
"Motorcycles","Petrol","RIYA","UNKNOWN",11
"Motorcycles","Petrol","RODS AND RIDES","UNKNOWN",0
"Motorcycles","Petrol","ROKETA","UNKNOWN",3
"Motorcycles","Petrol","ROYAL ALLOY","UNKNOWN",233
"Motorcycles","Petrol","ROYAL ENFIELD","BULLET",1675
"Motorcycles","Petrol","ROYAL ENFIELD","CLASSIC",1041
"Motorcycles","Petrol","ROYAL ENFIELD","CNEX",2668
"Motorcycles","Petrol","ROYAL ENFIELD","CONTINENTAL GT",813
"Motorcycles","Petrol","ROYAL ENFIELD","HIMALAYAN",2392
"Motorcycles","Petrol","ROYAL ENFIELD","HIMALAYAN 450",746
"Motorcycles","Petrol","ROYAL ENFIELD","INTERCEPTOR",861
"Motorcycles","Petrol","ROYAL ENFIELD","J1",1302
"Motorcycles","Petrol","ROYAL ENFIELD","METEOR",642
"Motorcycles","Petrol","ROYAL ENFIELD","SCRAM 411",143
"Motorcycles","Petrol","ROYAL ENFIELD","SUPER METEOR",221
"Motorcycles","Petrol","ROYAL ENFIELD","UNKNOWN",1704
"Motorcycles","Petrol","ROYALE","UNKNOWN",13
"Motorcycles","Petrol","RUDGE","UNKNOWN",18
"Motorcycles","Petrol","SACHS","649",11
"Motorcycles","Petrol","SACHS","UNKNOWN",325
"Motorcycles","Petrol","SANYANG","UNKNOWN",3
"Motorcycles","Petrol","SCOMADI","UNKNOWN",79
"Motorcycles","Petrol","SCOTT","UNKNOWN",9
"Motorcycles","Petrol","SCOTTY'S CHOPPERS","UNKNOWN",10
"Motorcycles","Petrol","SECMA","UNKNOWN",14
"Motorcycles","Petrol","SEGWAY","UNKNOWN",0
"Motorcycles","Petrol","SHENKE","UNKNOWN",5
"Motorcycles","Petrol","SHERCO","300SE",774
"Motorcycles","Petrol","SHERCO","ENDURO S4",13
"Motorcycles","Petrol","SHERCO","S4",48
"Motorcycles","Petrol","SHERCO","S6",655
"Motorcycles","Petrol","SHERCO","UNKNOWN",1171
"Motorcycles","Petrol","SHINERAY","UNKNOWN",280
"Motorcycles","Petrol","SHINERAY","XY400",71
"Motorcycles","Petrol","SIMSON","UNKNOWN",3
"Motorcycles","Petrol","SJ INT","UNKNOWN",6
"Motorcycles","Petrol","SKY TEAM","UNKNOWN",17
"Motorcycles","Petrol","SKYTEAM","MONKEY BIKE",10
"Motorcycles","Petrol","SKYTEAM","UNKNOWN",207
"Motorcycles","Petrol","SOL INVICTUS","MERCURY",30
"Motorcycles","Petrol","SOL INVICTUS","UNKNOWN",94
"Motorcycles","Petrol","SOLO","UNKNOWN",9
"Motorcycles","Petrol","SOUTHERN MOTORCYCLE WORKS","UNKNOWN",3
"Motorcycles","Petrol","STANDARD","NAVIGATOR 50",48
"Motorcycles","Petrol","STANDARD","UNKNOWN",14
"Motorcycles","Petrol","STARK","UNKNOWN",5
"Motorcycles","Petrol","STONEY CREEK","UNKNOWN",5
"Motorcycles","Petrol","SUCKER PUNCH SALLYS","UNKNOWN",0
"Motorcycles","Petrol","SUN","UNKNOWN",0
"Motorcycles","Petrol","SUNBEAM","S7",18
"Motorcycles","Petrol","SUNBEAM","UNKNOWN",40
"Motorcycles","Petrol","SUR-RON","LIGHT BEE",7
"Motorcycles","Petrol","SUR-RON","UNKNOWN",3
"Motorcycles","Petrol","SUZUKI","A100",46
"Motorcycles","Petrol","SUZUKI","AE50",32
"Motorcycles","Petrol","SUZUKI","AN250",110
"Motorcycles","Petrol","SUZUKI","AN400",300
"Motorcycles","Petrol","SUZUKI","AN650",614
"Motorcycles","Petrol","SUZUKI","BANDIT",157
"Motorcycles","Petrol","SUZUKI","BIKE OF/RD PRIM PROD",16
"Motorcycles","Petrol","SUZUKI","DL1000",1763
"Motorcycles","Petrol","SUZUKI","DL1050",411
"Motorcycles","Petrol","SUZUKI","DL250",133
"Motorcycles","Petrol","SUZUKI","DL650",5898
"Motorcycles","Petrol","SUZUKI","DL800",226
"Motorcycles","Petrol","SUZUKI","DR-Z125",18
"Motorcycles","Petrol","SUZUKI","DR-Z250",1170
"Motorcycles","Petrol","SUZUKI","DR-Z400",11614
"Motorcycles","Petrol","SUZUKI","DR200",1175
"Motorcycles","Petrol","SUZUKI","DR250",84
"Motorcycles","Petrol","SUZUKI","DR350",133
"Motorcycles","Petrol","SUZUKI","DR500",11
"Motorcycles","Petrol","SUZUKI","DR600",17
"Motorcycles","Petrol","SUZUKI","DR650",8696
"Motorcycles","Petrol","SUZUKI","DS250",543
"Motorcycles","Petrol","SUZUKI","FR80",13
"Motorcycles","Petrol","SUZUKI","FZ50",11
"Motorcycles","Petrol","SUZUKI","GN250",294
"Motorcycles","Petrol","SUZUKI","GP125",10
"Motorcycles","Petrol","SUZUKI","GR650",52
"Motorcycles","Petrol","SUZUKI","GS1000",96
"Motorcycles","Petrol","SUZUKI","GS1100",65
"Motorcycles","Petrol","SUZUKI","GS250",19
"Motorcycles","Petrol","SUZUKI","GS450",22
"Motorcycles","Petrol","SUZUKI","GS500",2718
"Motorcycles","Petrol","SUZUKI","GS550",16
"Motorcycles","Petrol","SUZUKI","GS650",25
"Motorcycles","Petrol","SUZUKI","GS750",54
"Motorcycles","Petrol","SUZUKI","GS850",60
"Motorcycles","Petrol","SUZUKI","GSF1200",1069
"Motorcycles","Petrol","SUZUKI","GSF1250",1784
"Motorcycles","Petrol","SUZUKI","GSF250",50
"Motorcycles","Petrol","SUZUKI","GSF600",34
"Motorcycles","Petrol","SUZUKI","GSR600",203
"Motorcycles","Petrol","SUZUKI","GSR750",296
"Motorcycles","Petrol","SUZUKI","GSX-8R",212
"Motorcycles","Petrol","SUZUKI","GSX-8S",46
"Motorcycles","Petrol","SUZUKI","GSX-R1000",3840
"Motorcycles","Petrol","SUZUKI","GSX-R1100",293
"Motorcycles","Petrol","SUZUKI","GSX-R125",157
"Motorcycles","Petrol","SUZUKI","GSX-R600",1942
"Motorcycles","Petrol","SUZUKI","GSX-R750",2824
"Motorcycles","Petrol","SUZUKI","GSX-S1000",2012
"Motorcycles","Petrol","SUZUKI","GSX-S1100",11
"Motorcycles","Petrol","SUZUKI","GSX-S125",547
"Motorcycles","Petrol","SUZUKI","GSX-S750",473
"Motorcycles","Petrol","SUZUKI","GSX1100",218
"Motorcycles","Petrol","SUZUKI","GSX1250",247
"Motorcycles","Petrol","SUZUKI","GSX1300",3415
"Motorcycles","Petrol","SUZUKI","GSX1400",1486
"Motorcycles","Petrol","SUZUKI","GSX250",658
"Motorcycles","Petrol","SUZUKI","GSX400",17
"Motorcycles","Petrol","SUZUKI","GSX600",14
"Motorcycles","Petrol","SUZUKI","GSX650",1061
"Motorcycles","Petrol","SUZUKI","GSX750",738
"Motorcycles","Petrol","SUZUKI","GSX800",49
"Motorcycles","Petrol","SUZUKI","GT185",11
"Motorcycles","Petrol","SUZUKI","GT250",23
"Motorcycles","Petrol","SUZUKI","GT380",14
"Motorcycles","Petrol","SUZUKI","GT550",28
"Motorcycles","Petrol","SUZUKI","GT750",93
"Motorcycles","Petrol","SUZUKI","GW250",508
"Motorcycles","Petrol","SUZUKI","GZ250",144
"Motorcycles","Petrol","SUZUKI","KATANA",34
"Motorcycles","Petrol","SUZUKI","KLX400",71
"Motorcycles","Petrol","SUZUKI","LS650",615
"Motorcycles","Petrol","SUZUKI","PE175",25
"Motorcycles","Petrol","SUZUKI","PE250",21
"Motorcycles","Petrol","SUZUKI","RE5",15
"Motorcycles","Petrol","SUZUKI","RF600",16
"Motorcycles","Petrol","SUZUKI","RF900",76
"Motorcycles","Petrol","SUZUKI","RG250",18
"Motorcycles","Petrol","SUZUKI","RG500",34
"Motorcycles","Petrol","SUZUKI","RGV250",268
"Motorcycles","Petrol","SUZUKI","RM250",32
"Motorcycles","Petrol","SUZUKI","RMX SERIES",10
"Motorcycles","Petrol","SUZUKI","RMX250",347
"Motorcycles","Petrol","SUZUKI","RMX450",254
"Motorcycles","Petrol","SUZUKI","RMZ250",71
"Motorcycles","Petrol","SUZUKI","RMZ450",80
"Motorcycles","Petrol","SUZUKI","RV125",12
"Motorcycles","Petrol","SUZUKI","RV90",17
"Motorcycles","Petrol","SUZUKI","SFV650",648
"Motorcycles","Petrol","SUZUKI","SV1000",648
"Motorcycles","Petrol","SUZUKI","SV650",2378
"Motorcycles","Petrol","SUZUKI","T20",28
"Motorcycles","Petrol","SUZUKI","T250",21
"Motorcycles","Petrol","SUZUKI","TF125",29
"Motorcycles","Petrol","SUZUKI","TF185",13
"Motorcycles","Petrol","SUZUKI","TL1000",628
"Motorcycles","Petrol","SUZUKI","TS185",178
"Motorcycles","Petrol","SUZUKI","TS250",55
"Motorcycles","Petrol","SUZUKI","TU250",899
"Motorcycles","Petrol","SUZUKI","UH200",257
"Motorcycles","Petrol","SUZUKI","UK110",4015
"Motorcycles","Petrol","SUZUKI","UN125",183
"Motorcycles","Petrol","SUZUKI","UNKNOWN",1779
"Motorcycles","Petrol","SUZUKI","V-STROM 800",21
"Motorcycles","Petrol","SUZUKI","V-STROM SERIES",26
"Motorcycles","Petrol","SUZUKI","VL1500",584
"Motorcycles","Petrol","SUZUKI","VL250",1992
"Motorcycles","Petrol","SUZUKI","VL800",3250
"Motorcycles","Petrol","SUZUKI","VLR1800",617
"Motorcycles","Petrol","SUZUKI","VS1400",124
"Motorcycles","Petrol","SUZUKI","VS750",12
"Motorcycles","Petrol","SUZUKI","VS750 INTRUDER",21
"Motorcycles","Petrol","SUZUKI","VX800",40
"Motorcycles","Petrol","SUZUKI","VZ1500",416
"Motorcycles","Petrol","SUZUKI","VZ1600",41
"Motorcycles","Petrol","SUZUKI","VZ800",1219
"Motorcycles","Petrol","SUZUKI","VZR1800",2833
"Motorcycles","Petrol","SUZUKI","XF650",33
"Motorcycles","Petrol","SWEI","UNKNOWN",3
"Motorcycles","Petrol","SWIFT","UNKNOWN",7
"Motorcycles","Petrol","SWM","UNKNOWN",825
"Motorcycles","Petrol","SYM","AV12W",42
"Motorcycles","Petrol","SYM","CLASSIC",187
"Motorcycles","Petrol","SYM","CROX 50",644
"Motorcycles","Petrol","SYM","DRG",14
"Motorcycles","Petrol","SYM","HD200",22
"Motorcycles","Petrol","SYM","LW",17
"Motorcycles","Petrol","SYM","LX",25
"Motorcycles","Petrol","SYM","MIO 50",126
"Motorcycles","Petrol","SYM","ORBIT III",29
"Motorcycles","Petrol","SYM","SYMPHONY",99
"Motorcycles","Petrol","SYM","SYMPHONY ST 200",55
"Motorcycles","Petrol","SYM","UNKNOWN",5500
"Motorcycles","Petrol","TCS","UNKNOWN",13
"Motorcycles","Petrol","TGB","101R",35
"Motorcycles","Petrol","TGB","101S",148
"Motorcycles","Petrol","TGB","203",12
"Motorcycles","Petrol","TGB","303RS",88
"Motorcycles","Petrol","TGB","AKROS",29
"Motorcycles","Petrol","TGB","BELLAVITA",34
"Motorcycles","Petrol","TGB","BR8",65
"Motorcycles","Petrol","TGB","BULLET",80
"Motorcycles","Petrol","TGB","CU",39
"Motorcycles","Petrol","TGB","DJ",36
"Motorcycles","Petrol","TGB","R50X",20
"Motorcycles","Petrol","TGB","SCP",93
"Motorcycles","Petrol","TGB","SCP BM1",14
"Motorcycles","Petrol","TGB","TAPO",89
"Motorcycles","Petrol","TGB","UNKNOWN",444
"Motorcycles","Petrol","THUNDER MOUNTAIN","UNKNOWN",14
"Motorcycles","Petrol","TITAN","UNKNOWN",8
"Motorcycles","Petrol","TM","EN",90
"Motorcycles","Petrol","TM","UNKNOWN",114
"Motorcycles","Petrol","TOMOS","UNKNOWN",0
"Motorcycles","Petrol","TONELLI","UNKNOWN",0
"Motorcycles","Petrol","TORINO","UNKNOWN",73
"Motorcycles","Petrol","TOYOTA","COMMODORE",0
"Motorcycles","Petrol","TRIGGER CARS","TRIGGER 3",12
"Motorcycles","Petrol","TRIUMPH","ADVENTURER",27
"Motorcycles","Petrol","TRIUMPH","AMERICA",965
"Motorcycles","Petrol","TRIUMPH","BOBBER",373
"Motorcycles","Petrol","TRIUMPH","BONNEVILLE",8615
"Motorcycles","Petrol","TRIUMPH","BONNEVILLE T120",259
"Motorcycles","Petrol","TRIUMPH","BONNEVILLE T140",128
"Motorcycles","Petrol","TRIUMPH","DAYTONA",1086
"Motorcycles","Petrol","TRIUMPH","DAYTONA 660",266
"Motorcycles","Petrol","TRIUMPH","DAYTONA 675",805
"Motorcycles","Petrol","TRIUMPH","DAYTONA 955I",15
"Motorcycles","Petrol","TRIUMPH","DAYTONA T100",15
"Motorcycles","Petrol","TRIUMPH","DAYTONA T595",48
"Motorcycles","Petrol","TRIUMPH","DAYTONA TT600",22
"Motorcycles","Petrol","TRIUMPH","DC04",14
"Motorcycles","Petrol","TRIUMPH","DD4 SERIES",62
"Motorcycles","Petrol","TRIUMPH","DP04",104
"Motorcycles","Petrol","TRIUMPH","DU SERIES",21
"Motorcycles","Petrol","TRIUMPH","DX SERIES",213
"Motorcycles","Petrol","TRIUMPH","EXPLORER",28
"Motorcycles","Petrol","TRIUMPH","GT6",3
"Motorcycles","Petrol","TRIUMPH","H675",132
"Motorcycles","Petrol","TRIUMPH","H801",131
"Motorcycles","Petrol","TRIUMPH","HURRICANE",10
"Motorcycles","Petrol","TRIUMPH","HX7",167
"Motorcycles","Petrol","TRIUMPH","L SERIES",208
"Motorcycles","Petrol","TRIUMPH","LEGEND",39
"Motorcycles","Petrol","TRIUMPH","PB SERIES",64
"Motorcycles","Petrol","TRIUMPH","PV SERIES",226
"Motorcycles","Petrol","TRIUMPH","ROADSTER",86
"Motorcycles","Petrol","TRIUMPH","ROCKET",411
"Motorcycles","Petrol","TRIUMPH","ROCKET 3",68
"Motorcycles","Petrol","TRIUMPH","ROCKET III",1782
"Motorcycles","Petrol","TRIUMPH","SCRAMBLER",761
"Motorcycles","Petrol","TRIUMPH","SPEED 400",438
"Motorcycles","Petrol","TRIUMPH","SPEED TRIPLE",1921
"Motorcycles","Petrol","TRIUMPH","SPEED TRIPLE T509",23
